AN_REFERENCIA;NM_MUNICIPIO_IES_CAPES;SG_UF_IES_CAPES;NM_REGIAO_IES_CAPES;CD_IES_CAPES;NM_IES_CAPES;SG_IES_CAPES;NM_NATUREZA_JURIDICA;SG_PROGRAMA_FOMENTO;CD_PROGRAMA;NM_PROGRAMA;NM_GRANDE_AREA;NM_AREA_AVALIACAO;NM_AREA_CONHECIMENTO;NM_NIVEL_PADRAO;QT_BOLSAS_CONCEDIDAS
2014;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;ARAUCÁRIA;40002012039P3;QUÍMICA - UEL - UNICENTRO - UEPG;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;3
2014;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;ARAUCÁRIA;40002012041P8;BIOENERGIA - UEL - UEM - UEPG - UNICENTRO - UNIOESTE - UFPR;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;MESTRADO;3
2014;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;ARAUCÁRIA;40002012042P4;CIÊNCIAS DA REABILITAÇÃO;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;FISIOTERAPIA E TERAPIA OCUPACIONAL;MESTRADO;1
2014;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;ARAUCÁRIA;40002012045P3;FILOSOFIA;CIÊNCIAS HUMANAS;FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA;FILOSOFIA;MESTRADO;2
2014;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;ARAUCÁRIA;40002012046P0;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;DOUTORADO;1
2014;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;ARAUCÁRIA;40002012047P6;ENFERMAGEM;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;MESTRADO;4
2014;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;ARAUCÁRIA;40004015037P3;ARQUITETURA E URBANISMO;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;ARQUITETURA E URBANISMO;MESTRADO;2
2014;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;ARAUCÁRIA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;PÓS-DOUTORADO;19
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019004P1;INFORMÁTICA;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;SISTEMA DE COMPUTAÇÃO;DOUTORADO;3
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019004P1;INFORMÁTICA;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;SISTEMA DE COMPUTAÇÃO;MESTRADO;2
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019006P4;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;DOUTORADO;1
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019006P4;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;MESTRADO;1
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019007P0;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;3
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019007P0;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;MESTRADO;3
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019009P3;ODONTOLOGIA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;DOUTORADO;1
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019009P3;ODONTOLOGIA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;MESTRADO;1
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019010P1;ENGENHARIA DE PRODUÇÃO E SISTEMAS;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA DE PRODUÇÃO;DOUTORADO;2
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019010P1;ENGENHARIA DE PRODUÇÃO E SISTEMAS;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA DE PRODUÇÃO;MESTRADO;1
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019011P8;TECNOLOGIA EM SAÚDE;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;MESTRADO;4
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019013P0;CIENCIAS DA SAUDE;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;DOUTORADO;1
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019013P0;CIENCIAS DA SAUDE;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;MESTRADO;2
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019014P7;GESTÃO URBANA;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;PLANEJAMENTO URBANO E REGIONAL;DOUTORADO;1
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019014P7;GESTÃO URBANA;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;PLANEJAMENTO URBANO E REGIONAL;MESTRADO;1
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019016P0;CIÊNCIA ANIMAL;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;MESTRADO;4
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019017P6;TEOLOGIA;CIÊNCIAS HUMANAS;FILOSOFIA/TEOLOGIA:subcomissão TEOLOGIA;TEOLOGIA;MESTRADO;1
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;40003019018P2;BIOÉTICA;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;MESTRADO;2
2014;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;ARAUCÁRIA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;PÓS-DOUTORADO;1
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40002012029P8;EDUCAÇÃO FÍSICA;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;DOUTORADO;1
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40002012029P8;EDUCAÇÃO FÍSICA;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015001P9;CIÊNCIAS BIOLÓGICAS (BIOLOGIA CELULAR);CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;DOUTORADO;3
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015001P9;CIÊNCIAS BIOLÓGICAS (BIOLOGIA CELULAR);CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;MESTRADO;4
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015002P5;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;1
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015002P5;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;MESTRADO;3
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015003P1;ENGENHARIA QUÍMICA;ENGENHARIAS;ENGENHARIAS II;ENGENHARIA QUÍMICA;DOUTORADO;4
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015003P1;ENGENHARIA QUÍMICA;ENGENHARIAS;ENGENHARIAS II;ENGENHARIA QUÍMICA;MESTRADO;1
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015004P8;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;3
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015004P8;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;MESTRADO;3
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015007P7;ECONOMIA;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;TEORIA ECONÔMICA;DOUTORADO;3
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015007P7;ECONOMIA;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;TEORIA ECONÔMICA;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015008P3;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;4
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015008P3;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;3
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015011P4;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA DA MATÉRIA CONDENSADA;DOUTORADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015011P4;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA DA MATÉRIA CONDENSADA;MESTRADO;1
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015012P0;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;3
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015012P0;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015013P7;MATEMÁTICA;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;DOUTORADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015018P9;CIÊNCIAS FARMACÊUTICAS;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;DOUTORADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015018P9;CIÊNCIAS FARMACÊUTICAS;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;MESTRADO;3
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015020P3;GENÉTICA E MELHORAMENTO;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;3
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015020P3;GENÉTICA E MELHORAMENTO;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015021P0;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA II;DOENÇAS INFECCIOSAS E PARASITÁRIAS;DOUTORADO;1
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015021P0;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA II;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015022P6;BIOCIÊNCIAS E FISIOPATOLOGIA;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;DOUTORADO;4
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015022P6;BIOCIÊNCIAS E FISIOPATOLOGIA;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;MESTRADO;3
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015023P2;EDUCAÇÃO PARA A CIÊNCIA E A MATEMÁTICA;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DOUTORADO;1
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015023P2;EDUCAÇÃO PARA A CIÊNCIA E A MATEMÁTICA;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015024P9;ENFERMAGEM;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;DOUTORADO;3
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015024P9;ENFERMAGEM;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015025P5;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015026P1;BIOLOGIA COMPARADA;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ECOLOGIA;DOUTORADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015026P1;BIOLOGIA COMPARADA;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ECOLOGIA;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015027P8;ENGENHARIA URBANA;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA CIVIL;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015029P0;ODONTOLOGIA INTEGRADA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015034P4;CIÊNCIA   DE  ALIMENTOS;CIÊNCIAS AGRÁRIAS;CIÊNCIA DE ALIMENTOS;CIÊNCIA DE ALIMENTOS;DOUTORADO;1
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015036P7;FILOSOFIA;CIÊNCIAS HUMANAS;FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA;FILOSOFIA;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015037P3;ARQUITETURA E URBANISMO;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;ARQUITETURA E URBANISMO;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015038P0;ENGENHARIA MECÂNICA;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA MECÂNICA;MESTRADO;1
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015040P4;BIOESTATÍSTICA;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;MESTRADO;4
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;40004015042P7;BIOTECNOLOGIA AMBIENTAL;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;MESTRADO;2
2014;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;ARAUCÁRIA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;PÓS-DOUTORADO;26
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40005011002P1;ENGENHARIA E CIÊNCIA DE MATERIAIS;ENGENHARIAS;ENGENHARIAS II;ENGENHARIA DE MATERIAIS E METALÚRGICA;MESTRADO;2
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40005011004P4;ODONTOLOGIA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;DOUTORADO;3
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40005011005P0;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;3
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40005011006P7;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;3
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40005011006P7;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;3
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40005011007P3;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;CIÊNCIAS AGRÁRIAS;CIÊNCIA DE ALIMENTOS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;MESTRADO;1
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40005011008P0;CIÊNCIAS;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;DOUTORADO;2
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40005011008P0;CIÊNCIAS;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;MESTRADO;1
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40005011009P6;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;MESTRADO;3
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40005011010P4;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;1
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40005011010P4;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;MESTRADO;6
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40005011014P0;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;MESTRADO;2
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;40014010006P2;CIÊNCIAS FARMACÊUTICAS;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;MESTRADO;1
2014;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;ARAUCÁRIA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;PÓS-DOUTORADO;8
2014;CURITIBA;PR;SUL;40006018;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;FEDERAL;ARAUCÁRIA;40006018001P1;ENGENHARIA ELÉTRICA E INFORMÁTICA INDUSTRIAL;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;DOUTORADO;2
2014;CURITIBA;PR;SUL;40006018;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;FEDERAL;ARAUCÁRIA;40006018001P1;ENGENHARIA ELÉTRICA E INFORMÁTICA INDUSTRIAL;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;MESTRADO;1
2014;CURITIBA;PR;SUL;40006018;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;FEDERAL;ARAUCÁRIA;40006018002P8;TECNOLOGIA E SOCIEDADE;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;DOUTORADO;1
2014;CURITIBA;PR;SUL;40006018;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;FEDERAL;ARAUCÁRIA;40006018002P8;TECNOLOGIA E SOCIEDADE;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;MESTRADO;1
2014;CURITIBA;PR;SUL;40006018;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;FEDERAL;ARAUCÁRIA;40006018003P4;ENGENHARIA MECÂNICA E DE MATERIAIS;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA MECÂNICA;DOUTORADO;1
2014;CURITIBA;PR;SUL;40006018;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;FEDERAL;ARAUCÁRIA;40006018004P0;ENGENHARIA DE PRODUÇÃO;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA DE PRODUÇÃO;DOUTORADO;2
